,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date,clean_tweet,Sentiment
95,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",ꜱʜɪᴠᴀᴀᴹᴵ,39200,1074,,False,0,45,2020-10-28 12:07:30,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
96,"MI vs RCB Dream11 Winning Team Prediction

Visit : https://t.co/xi0XoleJB7

#Dream11IPL #Dream11 #Dream11Team… https://t.co/dFt3r5mQ55",Dream11Prediction,435,139,,False,1,0,2020-10-28 11:54:07,MI vs RCB Dream11 Winning Team Prediction Visit Dream11IPL Dream11 Dream11Team,Positive
97,"It’s #MIvsRCB today, last time it was #RCB who took the two points after winning a thrilling super over. 
Who do yo… https://t.co/WDjpEtaKLh",Beyond the Panorama,507,65,India,False,0,0,2020-10-28 11:47:03,It s MIvsRCB today last time it was RCB who took the two points after winning a thrilling super over Who do yo,Positive
98,"@KKRiders @chakaravarthy29 MI vs RCB Dream11 Winning Team Prediction

Visit : https://t.co/xi0XoleJB7",Dream11Prediction,435,139,,False,0,0,2020-10-28 11:35:10,MI vs RCB Dream11 Winning Team Prediction Visit,Positive
99,"@mipaltan @IPL_POLL @KieronPollard55 Today match #MIvsRCB is just kids play

Lion @RCBTweets vs mouse @mipaltan ...… https://t.co/8EfIw6EjVI",$ensational $oumya ❤️,2119,189,"Mumbai, India",False,2,0,2020-10-28 11:20:59,POLL Today match MIvsRCB is just kids play Lion vs mouse,Neutral
100,RCB winning IPL https://t.co/R52vMRTi5r,Ⓢⓤⓝⓝⓨ,52947,1424,,False,0,0,2020-10-28 11:05:43,RCB winning IPL,Positive
101,"#IPL 2020 #MIvRCB | Mumbai Indians, Royal Challengers Bangalore lost their previous games. Will they return to winn… https://t.co/74Y1xHPnPR",HT Sports,111266,101355,India,True,1,0,2020-10-28 11:03:15,IPL 2020 MIvRCB Mumbai Indians Royal Challengers Bangalore lost their previous games Will they return to winn,Negative
102,Wriddhiman Saha had picked up the niggle during his match-winning innings of 87 off 45 balls against #DelhiCapitals… https://t.co/WytHbFf6Lo,Firstpost Sports,208108,441661,India,True,5,0,2020-10-28 10:47:15,Wriddhiman Saha had picked up the niggle during his match winning innings of 87 off 45 balls against DelhiCapitals,Positive
103,"Since last 3 years ABD has been the best player for RCB followed by Chahal. Kohli has been below par, hardly 3-4 ma… https://t.co/aAJfsR7gvU",Rajguru,4154,42,,False,1,0,2020-10-28 10:33:21,Since last 3 years ABD has been the best player for RCB followed by Chahal Kohli has been below par hardly 3 4 ma,Positive
104,"@RCBTweets @ABdeVilliers17 MI vs RCB Dream11 Winning Team Prediction

Visit : https://t.co/xi0XoleJB7",Dream11Prediction,435,139,,False,0,0,2020-10-28 10:18:12,MI vs RCB Dream11 Winning Team Prediction Visit,Positive
105,RT @Trendulkar: Rohit Sharma is not in the Australia tour squad. So he is out of the IPL too then? So RCB is winning the final against MI?…,Jayant Sachdeva,2816,19,India,False,0,123,2020-10-28 09:49:52,RT Rohit Sharma is not in the Australia tour squad So he is out of the IPL too then So RCB is winning the final against MI,Positive
106,"MI vs RCB Dream11 Winning Team Prediction

Visit : https://t.co/xi0XoleJB7

#Dream11IPL #Dream11 #Dream11Team… https://t.co/KWO9GpGp5A",Dream11Prediction,435,139,,False,1,0,2020-10-28 09:18:35,MI vs RCB Dream11 Winning Team Prediction Visit Dream11IPL Dream11 Dream11Team,Positive
107,"@RCBTweets Here is my playing11 prediction MI vs RCB Dream11 Winning Team Prediction

Visit :… https://t.co/1NoGd0xJdz",Dream11Prediction,435,139,,False,0,0,2020-10-28 09:09:30,Here is my playing11 prediction MI vs RCB Dream11 Winning Team Prediction Visit,Positive
108,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",CSK 💛 KaRtHi,53459,895,"Gangavalli,salem",False,0,45,2020-10-28 08:44:51,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
109,"#IPL2020: Check out how @ChennaiIPL players reacted to Ruturaj’s 65-runs winning knock against @RCBTweets...
.
See… https://t.co/j5mCqJCxMp",InsideSport,17925,3532,"नई दिल्ली, भारत",False,2,0,2020-10-28 08:37:26,IPL2020 Check out how players reacted to Ruturaj s 65 runs winning knock against See,Positive
110,"MI vs RCB Dream11 Winning Team Prediction

#Dream11IPL #Dream11 #Dream11Team #dream11Prediction #Dream11IPL2020… https://t.co/U7hHW8vdCy",Bibek Sapkota,25,4,,False,1,0,2020-10-28 08:22:15,MI vs RCB Dream11 Winning Team Prediction Dream11IPL Dream11 Dream11Team dream11Prediction Dream11IPL2020,Positive
111,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",MI தில்.,33899,167,,False,0,45,2020-10-28 07:57:46,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
112,"MI vs RCB Dream11 Winning Team Prediction

Visit : https://t.co/xi0XoleJB7

#Dream11IPL #Dream11 #Dream11Team… https://t.co/OXBPTuDMS7",Dream11Prediction,435,139,,False,2,0,2020-10-28 07:37:48,MI vs RCB Dream11 Winning Team Prediction Visit Dream11IPL Dream11 Dream11Team,Positive
113,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",நிஷ்மா ᴹᴵ,38951,4509,Nishland,False,0,45,2020-10-28 06:59:12,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
114,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",அரேஓதளபதி6,13991,965,ரிப்பாக்குதிப்பா,False,0,45,2020-10-28 06:53:00,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
115,RT @Trendulkar: Rohit Sharma is not in the Australia tour squad. So he is out of the IPL too then? So RCB is winning the final against MI?…,Sadan Chaudhary,1802,8,"Uttar Pradesh, India",False,0,123,2020-10-28 06:27:15,RT Rohit Sharma is not in the Australia tour squad So he is out of the IPL too then So RCB is winning the final against MI,Positive
116,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",தலரசிகன்😎,54635,1032,,False,0,45,2020-10-28 05:43:43,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
117,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Prasanth 😎,26653,906,Chennai,False,0,45,2020-10-28 05:32:29,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
118,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Billa revanth,30260,568,,False,0,45,2020-10-28 05:26:17,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
119,"RT @BROTHER_0F_MINE: RCB winning            Ben cutting &amp;
2016 IPL                  RCB themselves https://t.co/0lZDqiZH4c",पार्थ,12712,643,"Maharashtra, India",False,0,1,2020-10-28 05:17:00,RT 0F MINE RCB winning Ben cutting amp 2016 IPL RCB themselves,Negative
120,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",தாமிரபரணி,19280,884,திருநெல்வேலி ⚡⚡⚡,False,0,45,2020-10-28 05:16:57,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
121,"RCB winning            Ben cutting &amp;
2016 IPL                  RCB themselves https://t.co/0lZDqiZH4c",DOC SHERLOCK,10487,592,"221B, बुद्धिमान पथ",False,6,1,2020-10-28 04:39:54,RCB winning Ben cutting amp 2016 IPL RCB themselves,Negative
122,"The Delhi take on the Hyderabad
Click here to make your teams for #MI vs #RCB
Create your winning team to win BIG
h… https://t.co/i1rFmeFC4X",Game Of Guru,79,21,"Kolkata, India",False,0,0,2020-10-28 04:30:00,The Delhi take on the Hyderabad Click here to make your teams for MI vs RCB Create your winning team to win BIG h,Positive
123,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Sriram karthik 🅅🄰🄻🄸🄼🄰🄸,52389,450,,False,0,45,2020-10-28 04:23:42,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
124,"Lets join Confirm Royal Battle with Confirm Winning on #MI vs #RCB #IPL Game On. Join Fast
Download App :-… https://t.co/Ri3sGnFusv",11Royals official,75,13,Ahemdabad,False,0,0,2020-10-28 04:22:12,Lets join Confirm Royal Battle with Confirm Winning on MI vs RCB IPL Game On Join Fast Download App,Positive
125,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Palanimani,17030,277,"Mumbai, India",False,0,45,2020-10-28 04:21:47,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
126,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",19:29,47327,771,,False,0,45,2020-10-28 04:14:22,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
127,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",MÚ®ÙGÁ®ÀJ™ AK ᴹᴵ,69109,1163,Tuticorin,False,0,45,2020-10-28 03:59:30,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
128,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Janu❤️,13741,803,"Tamil Nadu, India",False,0,45,2020-10-28 03:56:48,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
129,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Fazil💙ᴰᵒᶜᵗᵒʳ☤,80561,2806,"Chennai, India",False,0,45,2020-10-28 03:55:17,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
130,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Karan Pal Pandy.M😉,1655,170,"Dindigul, India",False,0,45,2020-10-28 02:27:13,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
131,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",MANO THALA😎 ᴴᴮᴰ ᴬᴷ,31021,1588,Chennai,False,0,45,2020-10-28 02:14:33,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
132,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",AKHiLaN 🤹🏻,41004,749,,False,0,45,2020-10-28 02:09:33,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
133,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Vinish,65296,1090,Ribbakudhibba,False,0,45,2020-10-27 22:59:50,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
134,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",𝘽𝙞𝙡𝙡𝙖 𝙍𝙤𝙝𝙞𝙩 ᴹᴵ,185368,2145,"Chennai, India",False,0,45,2020-10-27 20:09:49,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
135,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Kishore,12663,474,,False,0,45,2020-10-27 18:59:54,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
136,@Im__Arfan RCB winning IPL is .. as if you didnt know 😂,zned,97850,2168,behind square leg,False,1,0,2020-10-27 18:59:52,Arfan RCB winning IPL is as if you didnt know,Positive
137,@Im__Arfan RCB winning IPL man. Nothing is normal this year,zned,97850,2168,behind square leg,False,1,0,2020-10-27 18:58:59,Arfan RCB winning IPL man Nothing is normal this year,Positive
138,@d_i_b_y_a_ rcb ending in top 2 and winning this ipl bas aur kuch nahi,pri // RCB,7716,311,India,False,1,0,2020-10-27 18:57:22,i b y a rcb ending in top 2 and winning this ipl bas aur kuch nahi,Positive
139,@MadMart05 Rcb or mi winning IPL will make it worse,Gunner,214,54,,False,0,0,2020-10-27 18:56:53,Rcb or mi winning IPL will make it worse,Positive
140,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",Valimaiᴹᴵ,15268,319,,False,0,45,2020-10-27 18:55:41,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
141,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",SteveRoger ᴹᴵ,92032,1945,,False,0,45,2020-10-27 18:55:37,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
142,"RT @Tro_Lee_: We #Mi fans consider only one team as our worthy opponent. And that team is out of the tournament. 

Even if you #Rcb guys en…",சுவாமி பெர்ரோனந்தா,87787,1778,,False,0,45,2020-10-27 18:51:31,RT Lee We Mi fans consider only one team as our worthy opponent And that team is out of the tournament Even if you Rcb guys en,Positive
143,RT @Trendulkar: Rohit Sharma is not in the Australia tour squad. So he is out of the IPL too then? So RCB is winning the final against MI?…,Prajakta,635,30,Mumbai,False,0,123,2020-10-27 18:49:37,RT Rohit Sharma is not in the Australia tour squad So he is out of the IPL too then So RCB is winning the final against MI,Positive
144,@NeecheSeTopper @FarziCricketer Or maybe RCB winning an IPL 😶,लक्ष्य🇮🇳 #csk,10569,120,,False,0,0,2020-10-27 18:48:35,Or maybe RCB winning an IPL,Positive
